number,value,params_w_neo4j,params_w_semantique,state
273,0.9671946632883501,0.371846459865761,0.8022820516967729,COMPLETE
274,0.9672102335439694,0.4049610973050393,0.8179649586371496,COMPLETE
275,0.9673040625149589,0.4280794400480476,0.7756393581411106,COMPLETE
276,0.9672431918079638,0.4528748503182664,0.6154348269097518,COMPLETE
277,0.9671946632883501,0.3904020544037929,0.9061595347381591,COMPLETE
278,0.9670414229075699,0.40709209391613643,0.22621092290963896,COMPLETE
279,0.9671700890779117,0.35603233182178107,0.9529180478109315,COMPLETE
280,0.9630131214977748,0.15322027536541405,0.8281073302128001,COMPLETE
281,0.9672102335439694,0.43509295791416897,0.878551270455787,COMPLETE
282,0.9673204327145172,0.4683879569359663,0.7900906304207642,COMPLETE
283,0.9673916018969144,0.41444564289077074,0.8009135373132387,COMPLETE
284,0.9673040625149589,0.4223080076951607,0.7557324110778966,COMPLETE
285,0.967187077699881,0.3789247341923316,0.8073245652661682,COMPLETE
286,0.9672102335439694,0.4037085313145687,0.793693301945886,COMPLETE
287,0.9673040625149589,0.4474432779142992,0.7656993591063554,COMPLETE
288,0.9672102335439694,0.4215262688849075,0.8313925143279399,COMPLETE
289,0.967187077699881,0.3900170896687543,0.8139531580326246,COMPLETE
290,0.9673040625149589,0.46798075003427175,0.8012824729207266,COMPLETE
291,0.9673916018969144,0.4398614489767631,0.8494459771601873,COMPLETE
292,0.9673916018969144,0.4412241144173556,0.8511188272235491,COMPLETE
293,0.9673040625149589,0.4436893287536497,0.8411066227657388,COMPLETE
294,0.9673040625149589,0.42678164462379375,0.7805736048201329,COMPLETE
295,0.9673040625149589,0.45379621442766477,0.8173805114087548,COMPLETE
296,0.967187077699881,0.4081384474938557,0.8312898506522882,COMPLETE
297,0.9671608860685206,0.33629687637214034,0.8516873511648226,COMPLETE
298,0.9673040625149589,0.4346793279811814,0.7964254898328735,COMPLETE
299,0.967187077699881,0.36507640772099087,0.7746103442531687,COMPLETE
300,0.9673204327145172,0.47025339398161226,0.7572685128837788,COMPLETE
301,0.9672102335439694,0.4162525364382969,0.8188742970223326,COMPLETE
302,0.9671946632883501,0.3915780596702927,0.8505373805283496,COMPLETE
303,0.9673040625149589,0.4418193933315939,0.7963148095730701,COMPLETE
