number,value,params_w_neo4j,params_w_semantique,state
293,0.6555124223602484,0.39949834732845924,0.9682013303546964,COMPLETE
294,0.658531746031746,0.4926673785416442,0.9135704688666527,COMPLETE
295,0.658531746031746,0.43909550829282046,0.8314873770345641,COMPLETE
296,0.658531746031746,0.4642437383451552,0.8609894102161832,COMPLETE
297,0.6555124223602484,0.4253009467086037,0.9322781763639486,COMPLETE
298,0.6555124223602484,0.3758246170753963,0.8070565714920066,COMPLETE
299,0.6581694271911663,0.5543263440130188,0.8912750907820192,COMPLETE
300,0.658531746031746,0.4519012446176715,0.8498645232064369,COMPLETE
301,0.658531746031746,0.4803238673244038,0.874734670413198,COMPLETE
302,0.6581694271911663,0.5167769457751212,0.8197037292870766,COMPLETE
303,0.6591356107660455,0.4034380960339414,0.7923513192126115,COMPLETE
304,0.6555124223602484,0.36137064963686405,0.7748525340596112,COMPLETE
305,0.6555124223602484,0.339485769200752,0.7922922782647437,COMPLETE
306,0.6416235334713596,0.12761756184385553,0.7368461672202372,COMPLETE
307,0.6581694271911663,0.3984490090014873,0.5561907434621363,COMPLETE
308,0.658531746031746,0.4210621004725527,0.7951283655657498,COMPLETE
309,0.6555124223602484,0.3842563649875329,0.7659699355392321,COMPLETE
310,0.658531746031746,0.44058186061514215,0.8035471290991792,COMPLETE
311,0.6555124223602484,0.4095601195363262,0.8225070644761662,COMPLETE
312,0.6591356107660455,0.43154003993722867,0.8411061223687525,COMPLETE
313,0.6555124223602484,0.40589179698405725,0.8404640607983187,COMPLETE
314,0.658531746031746,0.4301274855858664,0.8153174909990961,COMPLETE
315,0.6555124223602484,0.38236658530253675,0.8371570544561372,COMPLETE
316,0.658531746031746,0.44806503912480095,0.7837373323921986,COMPLETE
317,0.6555124223602484,0.4217741404886498,0.9596504420052041,COMPLETE
318,0.6555124223602484,0.4037657345741148,0.8513159414935999,COMPLETE
319,0.658531746031746,0.45261586289320166,0.8269460649151381,COMPLETE
320,0.6555124223602484,0.35912595187439916,0.753521165456464,COMPLETE
321,0.658531746031746,0.4378338304343753,0.8014458515088833,COMPLETE
322,0.658531746031746,0.46597863369036885,0.8758878686435958,COMPLETE
323,0.6581694271911663,0.4175699400709264,0.268807518168364,COMPLETE
324,0.6555124223602484,0.4591733916677376,0.9243502184566983,COMPLETE
325,0.6591356107660455,0.43461444838937824,0.853883933535611,COMPLETE
326,0.6555124223602484,0.395198394864149,0.8516983048667504,COMPLETE
327,0.658531746031746,0.427280312218136,0.822759584089742,COMPLETE
328,0.6581694271911663,0.6593342896837525,0.8622256532483265,COMPLETE
329,0.6581694271911663,0.8419941804687093,0.8364169872421705,COMPLETE
330,0.6555124223602484,0.44072871046446604,0.8936602429894354,COMPLETE
331,0.6555124223602484,0.405809151536811,0.8684381227384278,COMPLETE
332,0.658531746031746,0.43290082099058935,0.8063940757262034,COMPLETE
333,0.6555124223602484,0.3826365864544824,0.8460847479840818,COMPLETE
334,0.6581694271911663,0.4630587909600867,0.4273865506729367,COMPLETE
335,0.6555124223602484,0.4161202454260376,0.8813151246113701,COMPLETE
336,0.658531746031746,0.44898094822180706,0.7885641753390994,COMPLETE
337,0.6581694271911663,0.4752192620903386,0.7281311828623609,COMPLETE
338,0.658531746031746,0.4315657523339222,0.8218976645849194,COMPLETE
339,0.658531746031746,0.45697909746636467,0.8570067237655936,COMPLETE
340,0.6555124223602484,0.4102470666058348,0.8949416082212305,COMPLETE
341,0.6581694271911663,0.48152175118705265,0.7751179296919771,COMPLETE
342,0.658531746031746,0.4404553991885809,0.8349187108390737,COMPLETE
343,0.6555124223602484,0.3916690122942178,0.9083132909664171,COMPLETE
344,0.6555124223602484,0.37037109066497137,0.8683922506577714,COMPLETE
345,0.658531746031746,0.46904383735654237,0.8152965565896304,COMPLETE
346,0.6581694271911663,0.4984732799158271,0.8467936923250096,COMPLETE
347,0.6555124223602484,0.4200476382119808,0.8721235487924203,COMPLETE
348,0.658531746031746,0.4459537154144431,0.7998235214188147,COMPLETE
349,0.6591356107660455,0.4258466966392392,0.8290391045473905,COMPLETE
350,0.6555124223602484,0.39929744533245937,0.8269597104121937,COMPLETE
351,0.6555124223602484,0.4178152334928263,0.9030462988167035,COMPLETE
352,0.658531746031746,0.43274890823916146,0.7640129356403204,COMPLETE
353,0.658531746031746,0.4561133460707819,0.8481382201113354,COMPLETE
354,0.6555124223602484,0.3851372892119527,0.8873626728334786,COMPLETE
