type,cosine
intra_METIER,0.3076978027820587
intra_METIER,-0.01169565599411726
intra_METIER,0.11740698665380478
intra_METIER,0.05426986142992973
intra_METIER,-0.028884083032608032
intra_METIER,-0.12975381314754486
intra_METIER,0.14798283576965332
intra_METIER,0.07108118385076523
intra_METIER,0.033789802342653275
intra_METIER,0.04386497661471367
intra_METIER,0.05724240466952324
intra_METIER,-0.009256801567971706
intra_METIER,0.15819256007671356
intra_METIER,-0.10646983236074448
intra_METIER,0.08359143882989883
intra_METIER,0.16085298359394073
intra_METIER,0.1310240626335144
intra_METIER,0.10299628973007202
intra_METIER,0.15423499047756195
intra_METIER,0.19712714850902557
intra_METIER,0.13331754505634308
intra_METIER,0.08811948448419571
intra_METIER,0.007953711785376072
intra_METIER,0.17285487055778503
intra_METIER,0.08924555778503418
intra_METIER,0.06233460083603859
intra_METIER,0.1758781373500824
intra_METIER,0.11490808427333832
intra_METIER,-0.0061022029258310795
intra_METIER,0.12968197464942932
intra_METIER,0.015547538176178932
intra_METIER,0.20630386471748352
intra_METIER,0.13331754505634308
intra_METIER,0.13910917937755585
intra_METIER,0.0749938115477562
intra_METIER,0.22705459594726562
intra_METIER,0.11789444088935852
intra_METIER,0.1823098510503769
intra_METIER,0.18628180027008057
intra_METIER,0.11973697692155838
intra_OFFRE_EMPLOI,0.07700227200984955
intra_OFFRE_EMPLOI,0.02630295790731907
intra_OFFRE_EMPLOI,-0.06189573556184769
intra_OFFRE_EMPLOI,0.6644314527511597
intra_OFFRE_EMPLOI,0.16805289685726166
intra_OFFRE_EMPLOI,0.26746129989624023
intra_OFFRE_EMPLOI,-0.001233101007528603
intra_OFFRE_EMPLOI,0.6354585289955139
intra_OFFRE_EMPLOI,0.14109863340854645
intra_OFFRE_EMPLOI,-0.046552255749702454
intra_OFFRE_EMPLOI,0.34000763297080994
intra_OFFRE_EMPLOI,0.38790205121040344
intra_OFFRE_EMPLOI,0.33053672313690186
intra_OFFRE_EMPLOI,0.5873956084251404
intra_OFFRE_EMPLOI,-0.10117921233177185
intra_OFFRE_EMPLOI,0.019756421446800232
intra_OFFRE_EMPLOI,0.04469215124845505
intra_OFFRE_EMPLOI,0.33062654733657837
intra_OFFRE_EMPLOI,0.38171717524528503
intra_OFFRE_EMPLOI,-0.11835309863090515
intra_OFFRE_EMPLOI,0.19136931002140045
intra_OFFRE_EMPLOI,0.06884761154651642
intra_OFFRE_EMPLOI,0.1862625926733017
intra_OFFRE_EMPLOI,-0.08724446594715118
intra_OFFRE_EMPLOI,1.0
intra_OFFRE_EMPLOI,0.11641871929168701
intra_OFFRE_EMPLOI,0.6624879837036133
intra_OFFRE_EMPLOI,-0.05483543500304222
intra_OFFRE_EMPLOI,0.15680857002735138
intra_OFFRE_EMPLOI,0.14661796391010284
intra_OFFRE_EMPLOI,0.8208582401275635
intra_OFFRE_EMPLOI,0.24591070413589478
intra_OFFRE_EMPLOI,0.16213926672935486
intra_OFFRE_EMPLOI,0.19457662105560303
intra_OFFRE_EMPLOI,0.6932757496833801
intra_OFFRE_EMPLOI,0.039814893156290054
intra_OFFRE_EMPLOI,0.06568749994039536
intra_OFFRE_EMPLOI,-0.1419629007577896
intra_OFFRE_EMPLOI,0.07673481106758118
intra_OFFRE_EMPLOI,0.5927431583404541
intra_OFFRE_EMPLOI,0.35567688941955566
intra_OFFRE_EMPLOI,0.13212260603904724
intra_OFFRE_EMPLOI,0.13242962956428528
intra_OFFRE_EMPLOI,0.6466437578201294
intra_OFFRE_EMPLOI,0.007817177101969719
intra_OFFRE_EMPLOI,0.11534133553504944
intra_OFFRE_EMPLOI,0.724445104598999
intra_OFFRE_EMPLOI,0.013838008977472782
intra_OFFRE_EMPLOI,0.169974684715271
intra_OFFRE_EMPLOI,0.061030063778162
intra_OFFRE_EMPLOI,0.1337398886680603
intra_OFFRE_EMPLOI,0.09874537587165833
intra_OFFRE_EMPLOI,-0.039395205676555634
intra_OFFRE_EMPLOI,0.29503190517425537
intra_OFFRE_EMPLOI,0.21191982924938202
intra_OFFRE_EMPLOI,0.32663047313690186
intra_OFFRE_EMPLOI,0.16247639060020447
intra_OFFRE_EMPLOI,0.24691171944141388
intra_OFFRE_EMPLOI,0.5308509469032288
intra_OFFRE_EMPLOI,-0.013958473689854145
intra_OFFRE_EMPLOI,0.2498106211423874
intra_OFFRE_EMPLOI,0.10114569216966629
intra_OFFRE_EMPLOI,0.08784805983304977
intra_OFFRE_EMPLOI,0.27332621812820435
intra_OFFRE_EMPLOI,0.31400200724601746
intra_OFFRE_EMPLOI,1.0
intra_OFFRE_EMPLOI,-0.0391773022711277
intra_OFFRE_EMPLOI,0.06668610125780106
intra_OFFRE_EMPLOI,-0.0952596515417099
intra_OFFRE_EMPLOI,0.12104199826717377
intra_OFFRE_EMPLOI,0.39863911271095276
intra_OFFRE_EMPLOI,0.1643843948841095
