entity_kind,entity_id,label_fr,umap_1,umap_2
COMPETENCE,http://data.europa.eu/esco/skill/1368c06f-202d-4776-8153-93aed512cc64,rédiger des rapports sur les marchés et évaluer les marchés,-1.3128282,-1.2866211
COMPETENCE,http://data.europa.eu/esco/skill/de4bd326-332c-4e03-9d61-1b810d4a3e8e,alimenter une bétonnière,-1.3833909,-2.9647624
COMPETENCE,http://data.europa.eu/esco/skill/c440bd51-6fc2-49dc-91d1-d34d417f5e2f,examen pour la conception de prothèses et orthèses,0.17893395,-1.5494053
COMPETENCE,http://data.europa.eu/esco/skill/99010eb3-c40d-4e30-bd64-fa62518b28f0,vendre des articles vestimentaires à des clients,-1.6894583,-0.960914
COMPETENCE,http://data.europa.eu/esco/skill/90ccd1bc-af3f-4c04-b2dd-bef2ba62905d,donner des conseils sur la santé mentale,0.5549153,-0.5992428
COMPETENCE,http://data.europa.eu/esco/skill/a68d4de0-99a3-4c26-b84a-040e706e4714,démolir des structures,-0.33711797,-2.1018283
COMPETENCE,http://data.europa.eu/esco/skill/913a0c87-5482-4765-a085-03cad1b42ec2,composition mécanique des tramways,0.9700651,-3.8657355
COMPETENCE,http://data.europa.eu/esco/skill/7fafdbcc-01e5-41df-b269-37dffc49c678,esthétique d'une pièce,-1.9807245,-2.1028733
COMPETENCE,http://data.europa.eu/esco/skill/d53b04fb-1bbb-4a25-92f8-8ceb308d276f,définir des normes d’organisation,-0.70757407,0.6135797
COMPETENCE,http://data.europa.eu/esco/skill/14f6c275-5a3c-4016-8be0-53c40b4bfbc5,effectuer un processus de traitement thermique,-0.3297457,-2.6105528
COMPETENCE,http://data.europa.eu/esco/skill/a0e23745-6ba4-45e2-9510-df6e71ed1230,appliquer ses connaissances sur le comportement humain,-1.8466464,-0.47867367
COMPETENCE,http://data.europa.eu/esco/skill/d6cdef49-b669-4507-91d1-3f959cf98e47,maintenir les performances d’une base de données,-1.4491675,1.3786076
COMPETENCE,http://data.europa.eu/esco/skill/ee9aaba9-cf60-41f3-bde2-62ced9c16243,transporter du matériel de bureau,0.24483657,-4.400424
COMPETENCE,http://data.europa.eu/esco/skill/2847f2cd-36e2-42f2-91bc-ede7aacdfaaf,tester les circuits,0.8534825,-2.5125082
COMPETENCE,http://data.europa.eu/esco/skill/78143be8-5479-45ad-bc18-716a1e925011,déplacer les corps de personnes décédées,-0.08314214,-4.339705
COMPETENCE,http://data.europa.eu/esco/skill/166dec78-52ef-428d-abf9-f026db1428a6,transférer des briques,0.24808007,-4.117778
COMPETENCE,http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,évaluer des services d’information en utilisant des indicateurs chiffrés,-2.3273776,-0.970587
COMPETENCE,http://data.europa.eu/esco/skill/ea99e1f2-ad03-4bb3-8960-1227fc76bb2a,interpréter les interfaces graphiques de communication,-2.5431592,1.5323169
COMPETENCE,http://data.europa.eu/esco/skill/d5111703-c344-484d-bef1-9565a278166a,prix du marché,-1.4571898,-1.7939085
COMPETENCE,http://data.europa.eu/esco/skill/79ecb6aa-a865-4444-9dfc-9f23232fdc45,épigraphie,-2.5193353,-1.8893265
METIER,http://data.europa.eu/esco/occupation/763f82c2-81e3-48d2-9cdf-f532b5016a1f,conseiller en amincissement/conseillère en amincissement,0.22943424,0.4590244
METIER,http://data.europa.eu/esco/occupation/d515e82a-ca9f-4be4-9823-33694dff7304,concepteur de produits en maroquinerie/conceptrice de produits en maroquinerie,0.78236604,-2.8246286
METIER,http://data.europa.eu/esco/occupation/c3959398-a5d7-4b26-abcf-ef7af87e5822,conducteur/conductrice d’installations de production d’énergie géothermique,0.25302905,-3.7012336
METIER,http://data.europa.eu/esco/occupation/adf9257e-78cb-467d-b259-59ed65bd7aed,technicien de préparation essais résistance au feu/technicienne de préparation essais résistance au feu,1.565031,-2.1867933
METIER,http://data.europa.eu/esco/occupation/33cd8ff4-62f2-4a3f-b053-6e009ecef6da,spécialiste en import-export de viandes et de produits à base de viande,-0.06794164,-2.5794547
METIER,http://data.europa.eu/esco/occupation/d5c4ab26-c293-4f4d-ad89-fe776f49a67f,artiste numérique,-2.8736749,-2.0645742
METIER,http://data.europa.eu/esco/occupation/1fce1be0-bf52-449b-9a2b-3f2cc710290a,responsable rémunérations,0.38907173,2.1869214
METIER,http://data.europa.eu/esco/occupation/653374a9-a96e-4c5b-849f-62ae67b0ed62,instructeur technique pénitentiaire/instructrice technique pénitentiaire,0.10319757,-0.80522144
METIER,http://data.europa.eu/esco/occupation/96a0d8d3-d4a6-473d-80d6-b5dbadde940a,équipier polyvalent de restauration rapide/équipière polyvalente de restauration rapide,-0.5074994,1.5332837
METIER,http://data.europa.eu/esco/occupation/8a87e8b3-aecf-48a7-9837-4e022c3b9bb9,chromatographiste,0.474049,-2.3128421
METIER,http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,mécanicien d’engins de mine/mécanicienne d’engins de mine,1.2637602,-3.5211573
METIER,http://data.europa.eu/esco/occupation/59cfa27b-874f-48b7-8880-b65420239559,pyrotechnicien/pyrotechnicienne,-2.8514886,-2.094584
METIER,http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,assistant de direction/assistante de direction,0.90754807,1.0637461
METIER,http://data.europa.eu/esco/occupation/21ae429f-a152-46a6-a73c-9ec65c7803f0,promoteur/promotrice,-2.771607,-1.9840354
METIER,http://data.europa.eu/esco/occupation/ba1e5427-46e0-4b6c-b196-5312d136dd3b,"spécialiste en import-export de machines pour l’extraction, la construction et le génie civil",0.2773319,-3.021036
METIER,http://data.europa.eu/esco/occupation/44b0f118-2a70-4eec-b301-89d7fd84a3d0,opérateur de séchoirs à bois/opératrice de séchoirs à bois,-0.60049844,-3.3913715
METIER,http://data.europa.eu/esco/occupation/7052fd94-f563-46a9-8e2d-cba6c20f3e71,monteur de lignes aériennes/monteuse de lignes aériennes,-0.3316442,-3.5261374
METIER,http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ingénieur nucléaire/ingénieure nucléaire,1.1950146,-2.5873425
METIER,http://data.europa.eu/esco/occupation/3a75b477-e151-40fb-9909-b3641401bfed,opérateur d’inspection optique automatisée/opératrice d’inspection optique automatisée,1.3326032,-2.296108
METIER,http://data.europa.eu/esco/occupation/33ae2ba9-9835-410f-8ea6-e5ac991f5975,moine/moniale,-1.7988617,-2.211652
METIER,http://data.europa.eu/esco/occupation/57a09d3f-e3d6-49ad-8c88-d879fc4d0870,conducteur livreur de béton prêt à l’emploi/conductrice livreuse de béton prêt à l’emploi,-0.33503723,-3.9746923
METIER,http://data.europa.eu/esco/occupation/d0341f2c-f797-4306-b847-411dee1058a9,modèle,-2.8115535,-2.2552435
METIER,http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2,employé de magasin/employée de magasin,-0.5705894,-0.40302515
METIER,http://data.europa.eu/esco/occupation/c07ab008-79c1-4516-8dcc-8289f797dc34,électricien d’exploitation minière/électricienne d’exploitation minière,0.8729723,-3.2244537
METIER,http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f,standardiste,-2.8732452,1.721196
METIER,http://data.europa.eu/esco/occupation/06461fc3-1274-40a1-9322-dfc2753f5eea,technicien en filature/technicienne en filature,1.7337329,-2.0803976
METIER,http://data.europa.eu/esco/occupation/6ce3c372-408b-4c46-86d8-ad6b9255d686,chef de produit tourisme,-0.5348149,-1.3241647
METIER,http://data.europa.eu/esco/occupation/2104ee38-2fd1-4647-8f60-d2200f069805,chef de culture viticole,-0.334652,-0.96251035
METIER,http://data.europa.eu/esco/occupation/be2896db-9ab7-4719-a558-96b18c93027d,chiropracteur animalier,0.8987092,-1.1745031
METIER,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,enseignant référent pour la scolarisation des élèves handicapés/enseignante référente pour la scolarisation des élèves handicapés,-2.1285264,0.6528397
METIER,http://data.europa.eu/esco/occupation/88589d68-b870-440e-8444-32e9935cbbbc,mécanicien de marine/mécanicienne de marine,1.7767006,-3.6551068
METIER,http://data.europa.eu/esco/occupation/c84a055d-00fe-4789-a054-f4a62914ff6e,déménageur/déménageuse,-0.05096951,-4.18576
METIER,http://data.europa.eu/esco/occupation/17e39591-7137-4960-94c8-8169f7a5d67b,chef de quart/cheffe de quart,-0.29823485,-0.9825389
METIER,http://data.europa.eu/esco/occupation/0663da10-e42c-41e8-992c-07d00ac97bea,technicien qualité en fabrication d’articles textiles/technicienne qualité en fabrication d’articles textiles,0.7145439,-2.539676
METIER,http://data.europa.eu/esco/occupation/45170a38-b3ae-4a96-90ff-eb45e55600b6,arrangeur musical/arrangeuse musicale,-2.6599813,-2.0169685
METIER,http://data.europa.eu/esco/occupation/e1416610-ad08-4f37-8b46-9f99632a5c0f,ébéniste,-1.1674261,-2.818758
METIER,http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df,technicien biologiste/technicienne biologiste,1.4918003,-1.7461699
METIER,http://data.europa.eu/esco/occupation/5e4d156a-1f05-4b2c-b0f0-5abb82d52ed6,gestionnaire de compte,0.7684548,0.39565402
METIER,http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,classeur de panneaux de particules/classeuse de panneaux de particules,0.24948172,-2.89
METIER,http://data.europa.eu/esco/occupation/8befd482-70e2-4d1e-8a09-091e15fe85c3,instituteur en école Freinet/institutrice en école Freinet,-2.1768923,0.52436703
METIER,http://data.europa.eu/esco/occupation/f96e3735-405c-4ca9-8a86-d37f64ea7164,facteur d’instruments de musique à vent/factrice d’instruments de musique à vent,-2.4617298,-2.1311135
METIER,http://data.europa.eu/esco/occupation/dfb93ddb-ce34-4d2e-a178-541d45a7d98b,responsable d’atelier de blanchisserie industrielle,-0.034383837,-2.7768497
METIER,http://data.europa.eu/esco/occupation/50af07f0-7a75-424e-a66d-5a9deea10f4c,testeur d’accessibilité/testeuse d’accessibilité,-2.1393673,2.3399022
METIER,http://data.europa.eu/esco/occupation/c5902c47-0c2e-45aa-94dd-951ad641449c,mouleur en fonderie/mouleuse en fonderie,-1.2934588,-3.4965928
METIER,http://data.europa.eu/esco/occupation/ec238461-93b6-4516-a251-52d1153b53ac,régleur machines à compression de matières plastiques et caoutchouc/régleuse machines à compression de matières plastiques et caoutchouc,-0.5686465,-3.6135867
METIER,http://data.europa.eu/esco/occupation/7f46db3a-754b-4bda-b287-5932fa062ee9,ingénieur en électronique de puissance/ingénieure en électronique de puissance,1.1518079,-2.6328301
METIER,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,ingénieur en automatismes/ingénieure en automatismes,1.1547045,-2.677325
METIER,http://data.europa.eu/esco/occupation/6b304370-0112-4881-a1bd-27d8df645d00,formateur en sécurité intérieure/formatrice en sécurité intérieure,0.04721174,-0.394236
METIER,http://data.europa.eu/esco/occupation/a6e8a6bf-9209-4d19-a131-a8b6431e0f75,responsable de l’acquisition de talents,0.31791458,2.3939757
METIER,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,concepteur de médias numériques/conceptrice de médias numériques,-2.6081247,-1.5186496
METIER,http://data.europa.eu/esco/occupation/c4071145-a774-4cf4-aefa-ae18a385cca4,ingénieur logistique/ingénieure logistique,1.4122953,-5.2674766
METIER,http://data.europa.eu/esco/occupation/9faaae26-804d-48f3-97b0-84f7e1aceae8,responsable import-export de boissons,-0.0078168325,-2.9768894
METIER,http://data.europa.eu/esco/occupation/a4dd6eae-ca75-456f-829d-333671a7c186,aumônier/aumônière,-1.2621715,-0.8406143
METIER,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,professeur de langues anciennes/professeure de langues anciennes,-2.2935393,0.6688586
METIER,http://data.europa.eu/esco/occupation/53a362a4-4c83-4ce2-837f-d1faba4cd247,responsable recrutement,-1.0237588,0.15611175
METIER,http://data.europa.eu/esco/occupation/1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883,ouvrier horticole/ouvrière horticole,-0.2517659,-1.6911769
METIER,http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246,technicien en conditionnement alimentaire/technicienne en conditionnement alimentaire,1.6719097,-2.0905747
METIER,http://data.europa.eu/esco/occupation/c5d36eef-df20-47a8-a332-5b4358fa83e3,analyste des télécommunications,-2.966394,2.0939062
METIER,http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab,chef de quart en industrie minière,0.547669,-2.8581858
METIER,http://data.europa.eu/esco/occupation/c76566f1-97a1-43e9-a7d8-155db0e56987,préparateur de vernis/préparatrice de vernis,-0.5946717,-2.576974
METIER,http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,gérant de magasin de loisirs créatifs/gérante de magasin de loisirs créatifs,-1.0479428,-0.5238332
METIER,http://data.europa.eu/esco/occupation/6f8f1da1-9160-4b9f-ba30-e3396d3b2f92,maquettiste de modèles réduits,-2.5976827,-2.3369622
METIER,http://data.europa.eu/esco/occupation/2555a1bc-9f30-4371-9499-64793e48cd55,technicien d'essais de circuits imprimés/technicienne d'essais de circuits imprimés,1.511053,-2.10029
METIER,http://data.europa.eu/esco/occupation/0a3c2d5b-e1f9-4200-9288-62bf3fed3310,gestionnaire des adhérents,-1.0389099,-0.656204
METIER,http://data.europa.eu/esco/occupation/778c1d37-69f2-4184-ac98-03b7dbfba332,ingénieur en photonique/ingénieure en photonique,1.20244,-2.6317854
METIER,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,assistant en cabinet médical/assistante en cabinet médical,0.70003027,-0.33669725
METIER,http://data.europa.eu/esco/occupation/cb3432f8-bad7-4703-ba66-dc980a4ce4f7,opérateur de traitement des déchets métalliques/opératrice de traitement des déchets métalliques,-1.2214024,-3.7448094
METIER,http://data.europa.eu/esco/occupation/9ebaf3f0-0be0-47b7-b2b1-b3b04130fa81,développeur de jeux numériques/développeuse de jeux numériques,-2.758409,-1.319142
METIER,http://data.europa.eu/esco/occupation/976cbfcc-8958-4800-a435-71d15405a42a,enseignant spécialisé/enseignante spécialisée,-1.9079102,0.9947116
METIER,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,analyste de système informatique,-2.228772,2.1852314
METIER,http://data.europa.eu/esco/occupation/aaf732b5-ee19-4c82-a08f-700fb98f5ca7,agent du service de l’état civil/agente du service de l’état civil,0.30947977,-4.754167
METIER,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,technicien SAV/technicienne SAV,1.8360894,-1.9856972
METIER,http://data.europa.eu/esco/occupation/2dc86f3d-a90e-4e7a-8a94-0bd728f22d7b,fabricant de cadres/fabricante de cadres,-1.7205027,-2.8025575
METIER,http://data.europa.eu/esco/occupation/c302791c-6864-4ec5-9a6c-2fca38764f0e,inspecteur de conformité en sécurité incendie/inspectrice de conformité en sécurité incendie,0.06671442,-0.69440144
METIER,http://data.europa.eu/esco/occupation/8bc845cb-0702-47e4-aabc-4036032b0a8d,agent maritime/agente maritime,0.43613914,-4.812313
METIER,http://data.europa.eu/esco/occupation/779d13be-60b4-48f3-a339-fe483be96c7f,chef de service juridique,-0.44112033,-0.6004668
METIER,http://data.europa.eu/esco/occupation/ac80b511-fd22-4edf-8570-e531704778bd,blogueur/blogueuse,-2.230331,-0.633617
METIER,http://data.europa.eu/esco/occupation/f3eb330a-03b5-4537-ac0e-bcee5c67bcff,chef avion,-0.4126635,-0.9407654
METIER,http://data.europa.eu/esco/occupation/16b974f4-cb8c-436c-8c05-a16957c40131,conducteur/conductrice d’installation de production d’énergie fossile,0.1443636,-3.726634
METIER,http://data.europa.eu/esco/occupation/92b7776f-5d90-413d-b05f-51e429e28346,employé de camping/employée de camping,-0.7652201,0.7512741
METIER,http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6,technicien de laboratoire scientifique/technicienne de laboratoire scientifique,1.4942424,-1.8879181
METIER,http://data.europa.eu/esco/occupation/de80bbf0-447d-4a6a-845a-fdba4e0dc30c,chef de marque,-0.5553435,-0.80566084
METIER,http://data.europa.eu/esco/occupation/3a15ec1b-9250-41a0-9344-feb2956481b7,conducteur de trolleybus/conductrice de trolleybus,0.23288335,-4.309637
METIER,http://data.europa.eu/esco/occupation/7d4266b3-2108-4330-b27b-430a96012c21,opérateur de machine à coudre/opératrice de machine à coudre,-0.51103896,-3.4221685
METIER,http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45,spécialiste en biotechnologie alimentaire,1.2380382,-1.6635344
METIER,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,gérant de magasin d'équipement audiologique/gérante de magasin d'équipement audiologique,-1.2240456,-0.70844954
METIER,http://data.europa.eu/esco/occupation/d2df16f3-87d7-4c6e-a640-95cee39a8f4e,expert en cidre/experte en cidre,0.9709504,-2.31828
METIER,http://data.europa.eu/esco/occupation/133ab775-f08d-4bc7-8629-89d286180f4e,responsable en organisation en entreprise,-1.0925304,0.54997224
METIER,http://data.europa.eu/esco/occupation/bfc1b4e9-624c-4fba-89f2-d218bba9e257,régisseur effets spéciaux volants/régisseuse effets spéciaux volants,-1.6901513,-1.6241503
METIER,http://data.europa.eu/esco/occupation/e6eea1ed-e982-4583-bafe-a0ac796f6cf1,trieur de cuirs et peaux/trieuse de cuirs et peaux,0.106685944,-2.5244431
METIER,http://data.europa.eu/esco/occupation/7259dc48-004a-4ceb-aa4e-5bbd548c2397,technicien chauffagiste/technicienne chauffagiste,1.835913,-2.2183924
METIER,http://data.europa.eu/esco/occupation/f4f671d5-208f-4423-a250-c049de8d9adc,hydrothérapiste animalier/hydrothérapiste animalière,0.8687358,-1.0908761
METIER,http://data.europa.eu/esco/occupation/7e08d38d-30c9-4a6f-b88e-b28e87c0b259,opérateur de machine à percer le bois/opératrice de machine à percer le bois,-0.620446,-3.5728345
METIER,http://data.europa.eu/esco/occupation/0a7e24a8-19bd-4b45-83f0-f05d8fedf62d,riveteur/riveteuse,-1.2702397,-3.718681
METIER,http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,gérant de restaurant/gérante de restaurant,-0.5186212,1.3058053
METIER,http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c,masseur kinésithérapeute/masseuse kinésithérapeute,0.46436256,-1.0212675
METIER,http://data.europa.eu/esco/occupation/b5d1912e-89c7-4a66-ab96-0dc5f4f6c426,immunologiste,0.86805063,-1.0533378
METIER,http://data.europa.eu/esco/occupation/a30734bb-2f10-4747-a94c-75f5ec3c63a4,brancardier/brancardière,0.31474018,-1.0983511
METIER,http://data.europa.eu/esco/occupation/30870ea4-5e8e-4b92-a9d5-65e3b97a9b30,réceptionnaire de matières premières,-1.368396,-1.2954328
METIER,http://data.europa.eu/esco/occupation/691d30cc-6b2c-4025-89b4-3e719fe664c7,responsable des expositions,-2.659744,-1.868397
METIER,http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2,ingénieur process/ingénieure process,1.0975083,-2.6639597
METIER,http://data.europa.eu/esco/occupation/d1b8c046-3867-423a-84fd-41f7be3a6d29,assistant en psychologie clinique/assistante en psychologie clinique,0.47548097,-0.34558174
METIER,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,concepteur de systèmes informatiques/conceptrice de systèmes informatiques,-2.2918463,2.2822883
METIER,http://data.europa.eu/esco/occupation/76a950cb-3def-47f4-895d-555ad138657e,éducateur Montessori/éducatrice Montessori,-2.0279348,0.5490668
METIER,http://data.europa.eu/esco/occupation/874a2080-a9b6-46a9-8662-c9b7d4208f73,scénographe,-2.9149706,-2.0590177
METIER,http://data.europa.eu/esco/occupation/68ad860f-c5cd-420f-840f-993e3e813508,contrôleur qualité de biens de consommation/contrôleuse qualité de biens de consommation,0.4556941,-1.8948365
METIER,http://data.europa.eu/esco/occupation/7ed2e153-8da8-4c0d-b4c5-3402c623f34b,facteur/factrice,-2.062756,-1.7619354
METIER,http://data.europa.eu/esco/occupation/09a9a956-db70-436f-8398-d85a17f6cdfe,animateur/animatrice,-2.441069,-1.5028055
METIER,http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d,coach prise de parole en public,-2.016019,-0.12612413
METIER,http://data.europa.eu/esco/occupation/c25b3700-6095-42b7-99fc-b87dc326c044,scientifique agricole,1.1515174,-2.3224409
METIER,http://data.europa.eu/esco/occupation/4d6d9057-5167-4158-8bc1-cc2f89d73fd7,professeur d’esthétique en lycée professionnel/professeure d’esthétique en lycée professionnel,-2.2519624,0.6239667
METIER,http://data.europa.eu/esco/occupation/e20816a9-51d0-410b-b2c6-cbc22c1c4256,barman spécialisé en cocktails/barmaid spécialisée en cocktails,-0.57466567,1.251254
METIER,http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,procureur/procureure,-0.455789,0.023383811
METIER,http://data.europa.eu/esco/occupation/acf69cab-8629-45c8-ae10-c8fb15f474b6,anthropologue,-3.0390105,-1.4588891
METIER,http://data.europa.eu/esco/occupation/6ccb925a-264a-4e00-aa3a-503e53c5db2b,finisseur de courroies trapézoïdales/finisseuse de courroies trapézoïdales,-0.563543,-3.4891956
METIER,http://data.europa.eu/esco/occupation/82fe0140-7069-47f9-a7d4-d63a611cb5bd,agent électoral/agente électorale,-1.269385,0.123087905
METIER,http://data.europa.eu/esco/occupation/2ef000b1-8058-4e5a-9646-c5d4e7dbfdae,agent de maintenance des infrastructures de télécommunications/agente de maintenance des infrastructures de télécommunications,-2.9214044,2.1230814
METIER,http://data.europa.eu/esco/occupation/47b747bb-5bbf-40d5-aa3e-8d4a79238502,gérant de magasin bijouterie-horlogerie/gérante de magasin bijouterie-horlogerie,-0.9785736,-0.55873346
METIER,http://data.europa.eu/esco/occupation/18cff178-4ef0-46c9-a6e5-f6f38179cdcb,superviseur de carreleurs/superviseuse de carreleurs,-0.0685643,-1.6360899
METIER,http://data.europa.eu/esco/occupation/1c948509-4015-40b0-b380-105fc85782a5,conservateur de zoo/conservatrice de zoo,0.5090518,-1.3391721
METIER,http://data.europa.eu/esco/occupation/67f12d6c-295f-4315-8c5c-8e477c7f7019,extracteur de miel,0.7455653,-3.1646018
METIER,http://data.europa.eu/esco/occupation/61e278a3-2c27-4c18-a827-11e2326b33ae,artiste de rue,-2.979579,-2.0441837
METIER,http://data.europa.eu/esco/occupation/4f7e7482-39e7-4f3a-bf11-763620f4b8e0,opérateur de presse à gaufrer/opératrice de presse à gaufrer,-0.7206047,-3.7398608
METIER,http://data.europa.eu/esco/occupation/ac036ea7-883a-4265-96d5-c02bbe6667e1,chef d’exploitation aquacole,0.35958353,-1.8201727
METIER,http://data.europa.eu/esco/occupation/cd3f5356-a16f-4aca-9d4b-ceba2b2afec5,tapissier d’ameublement/tapissière d’ameublement,-1.8396804,-2.0607684
METIER,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,architecte d’entreprise,-2.3477633,1.9037538
METIER,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,analyste prêt bancaire,0.1161502,1.0851402
METIER,http://data.europa.eu/esco/occupation/7639a601-6db0-41ed-9fb0-813d9b8beb05,technicien en imagerie médicale et radiologie thérapeutique/technicienne en imagerie médicale et radiologie thérapeutique,1.5487247,-1.5955597
METIER,http://data.europa.eu/esco/occupation/24a170fc-be68-43a5-93f1-7a5c31c6062b,assembleur-monteur d’instruments médicaux/assembleuse-monteuse d’instruments médicaux,1.3300768,-1.0544951
METIER,http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,maître d’hôtel/maîtresse d’hôtel,-0.5086929,1.3740077
METIER,http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,ingénieur chimiste/ingénieure chimiste,1.090593,-2.5927627
METIER,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,ingénieur de télécommunications/ingénieure de télécommunications,-2.9851522,2.0491395
METIER,http://data.europa.eu/esco/occupation/e047b8f5-9491-4da2-8816-7aa37ad2370d,ingénieur brevets/ingénieure brevets,1.0935334,-2.5387607
METIER,http://data.europa.eu/esco/occupation/b89ba3a8-f03a-46b8-ac54-c87d7204aad0,porte-parole,-1.9359455,-0.051498953
METIER,http://data.europa.eu/esco/occupation/7f0fe7d3-54c6-41e9-88ba-9d4f0f1a46b4,ingénieur microsystèmes/ingénieure microsystèmes,1.1623904,-2.755312
METIER,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,assistant statisticien/assistante statisticienne,-2.1548982,-0.24354547
METIER,http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c,opérateur sur perceuse/opératrice sur perceuse,-0.5782756,-3.5728219
METIER,http://data.europa.eu/esco/occupation/48318e0f-b54b-4654-b296-47c8e544da23,conducteur d’encolleuses en industrie du bois/conductrice d’encolleuses en industrie du bois,-0.11226974,-3.6647022
METIER,http://data.europa.eu/esco/occupation/6afe39e2-2674-45db-b05c-a6cab02fe25b,formateur de la formation continue/formatrice de la formation continue,-2.7756472,0.027709417
METIER,http://data.europa.eu/esco/occupation/062d666b-8b5f-4ff2-9047-113831eb3e9f,poissonnier/poissonnière,-0.35547975,-2.2395802
METIER,http://data.europa.eu/esco/occupation/106f79e4-6264-45f1-9e7a-297435cd684b,testeur de logiciels/testeuse de logiciels,-2.2998104,2.2444046
METIER,http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,assistant animateur technicien - loisirs de pleine nature/assistante animatrice technicienne - loisirs de pleine nature,1.6773245,-1.7748994
METIER,http://data.europa.eu/esco/occupation/b2f5ed56-c83f-40d0-b861-f5253cd3d1d9,vitrailliste,-1.8080713,-2.5189064
METIER,http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a,professeur d’enseignement professionnel/professeure d’enseignement professionnel,-2.2740595,0.6219707
METIER,http://data.europa.eu/esco/occupation/e14548c8-c2b9-4ef8-8670-d5967d7ad804,urbaniste,-3.2544584,-1.3347181
METIER,http://data.europa.eu/esco/occupation/884beda8-d242-4fc3-a097-dc11098a7c3d,teinturier en industrie textile/teinturière en industrie textile,-0.013310902,-2.9721754
METIER,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,botaniste,0.9428596,-1.6908815
METIER,http://data.europa.eu/esco/occupation/066a9d8f-3948-409c-a3cf-ed8ed37cfe22,ouvrier d’atelier de séchage du tabac/ouvrière d’atelier de séchage du tabac,-1.2748387,-2.5815296
METIER,http://data.europa.eu/esco/occupation/bc61e0de-2d72-471c-90c1-a9fe371020f9,opérateur de presse de forge mécanique/opératrice de presse de forge mécanique,1.485906,-3.6883185
METIER,http://data.europa.eu/esco/occupation/59ee6b71-a48d-4940-bdf1-e806ca60245c,opérateur de remplissage de bouteilles de gaz/opératrice de remplissage de bouteilles de gaz,-0.7989834,-3.462976
METIER,http://data.europa.eu/esco/occupation/97dd9a0c-dd6b-416d-9537-655a08dd2895,facteur de pianos/factrice de pianos,-2.3541176,-2.23046
METIER,http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,professeur de matières scientifiques/professeure de matières scientifiques,-2.353826,0.7003338
