entity_kind,entity_id,norme,pc1,pc2
COMPETENCE,http://data.europa.eu/esco/skill/1e92a1d3-6749-43ad-acb8-6c7c5dbe83de,1.0,-0.06799702597607883,-0.36961902639046623
CANDIDAT,PPBZV2505300030192,1.0000006,0.046161346527264516,0.5257898794908011
CANDIDAT,PPBZV2510080046888,0.9999997,0.2569361609641938,-0.03015871479335695
CANDIDAT,PPBZV2506250033433,1.0,-0.1681156159692631,0.24706072453184788
CANDIDAT,PPBZV2501220017961,0.99999964,0.021876046361053027,0.060679504446254015
OFFRE_EMPLOI,OFFRE_007800_b01b740d05c6,0.9999998,-0.5507395613639147,-0.028285824664630643
CANDIDAT,PPPNR2501160017348,1.0000005,0.130944487918437,0.5128993425342218
CANDIDAT,PPPNR2506040030925,0.9999995,0.3434060875841046,-0.18523577685167678
COMPETENCE,http://data.europa.eu/esco/skill/dc0e2b6b-1932-437d-b251-b808ebb09979,1.0000002,0.0486562514351068,-0.27633528559383186
CANDIDAT,PPBZV2508280039958,1.0000002,0.1420893124236458,0.3146046124558478
COMPETENCE,http://data.europa.eu/esco/skill/b3c000ab-548d-401c-94de-ab4903c33aed,0.9999997,-0.2175264527657228,-0.15574127184561487
CANDIDAT,PPPNR2507240036502,1.0000001,0.22576162053295776,-0.08898997976632082
OFFRE_EMPLOI,OFFRE_003410_8f9a617dedd2,1.0000001,-0.685580462232668,-0.006395590971684403
CANDIDAT,PPPNR2508010037421,1.0,0.23552467876163982,0.09986074155037393
CANDIDAT,PPPNR2506030030727,1.0000005,0.2130222248955644,-0.10045858716071937
CANDIDAT,PPBZV2508010037465,0.99999994,0.2352348411291977,0.04401189188295905
CANDIDAT,PPBZV2504080025216,0.9999999,0.07386176918752321,0.08435576956697705
CANDIDAT,PPBZV2503270024146,0.9999999,0.21373869552465258,-0.17538309380274789
COMPETENCE,http://data.europa.eu/esco/skill/8c245dab-8890-47be-adfc-c85fc3be634e,0.9999999,-0.10603094668385668,-0.34789870094427533
CANDIDAT,PPBZV2501080016426,1.0000001,0.15489924219510415,0.23168158475517442
CANDIDAT,PPPNR2504100025436,1.0000001,0.12005098721918091,0.28947850561847593
CANDIDAT,PPPNR2508310040360,0.99999946,0.03470374449750266,0.27382114837858146
CANDIDAT,PPBZV2510160047800,0.9999995,-0.022366397882486143,0.08108011777997431
CANDIDAT,PPBZV2506290033790,1.0000007,-0.04264637886174039,0.1664109277881982
METIER,http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533,1.0000002,-0.13123175787129224,-0.029798920728605263
OFFRE_EMPLOI,OFFRE_008009_effa2bd7791b,0.99999964,-0.6509966595788551,0.01759717185209422
CANDIDAT,PPBOU2512170055914,1.0000004,0.3580498374885159,-0.04025200599505458
OFFRE_EMPLOI,OFFRE_012070_c40ea1d3a362,1.0000004,-0.14499162675796984,-0.15248337492814507
CANDIDAT,PPPNR2512120055242,1.0000005,0.4661447686579249,-0.41768019778211524
CANDIDAT,PPPNR2502200020917,1.0000001,0.15651481717016594,0.08860037660448751
CANDIDAT,PPPNR2512020053449,1.0000005,-0.06912113623826188,0.32736757441237924
OFFRE_EMPLOI,OFFRE_002800_31024262bd31,1.0000006,-0.3942538816920471,0.37004194623156633
CANDIDAT,PPBZV2501220017960,1.0000002,0.06467398136880897,0.47186545661244317
CANDIDAT,PPBZV2511160051496,0.99999976,-0.01934006165721093,0.2089748243860973
CANDIDAT,PPBZV2512310057248,1.0000002,0.043942975367250156,0.04885373366299766
COMPETENCE,http://data.europa.eu/esco/skill/8bb1e784-f54f-48dd-aedd-23723e171898,1.0000004,-0.2818545823404601,-0.23193144434192975
METIER,http://data.europa.eu/esco/occupation/8b26eec6-7497-4218-8364-9b5983b04ae7,1.0000002,-0.27401511633011616,0.1572344300682972
OFFRE_EMPLOI,OFFRE_009737_37568c906758,0.99999994,-0.3137416984820708,-0.06659027350197586
COMPETENCE,http://data.europa.eu/esco/skill/aeb400b6-d38c-45cc-9252-3c6983c614bb,0.9999998,-0.09821436243558558,-0.19308138864718816
COMPETENCE,http://data.europa.eu/esco/skill/0196d283-9b1a-43a5-b219-43580c7cf560,1.0000002,-0.1169205728650118,-0.24266833587447978
CANDIDAT,PPBZV2506160032278,0.99999946,0.30639887159620194,0.13148115436329907
OFFRE_EMPLOI,OFFRE_000284_d6198f68e204,0.99999934,-0.35863625624532697,0.29614364587945047
COMPETENCE,http://data.europa.eu/esco/skill/5d494ec9-c7d3-402e-8dde-08c2c06beae6,1.0000005,-0.06057958140536774,-0.3284140783944694
CANDIDAT,PPBZV2502260021318,0.99999976,0.09295101704140103,0.737256981699296
OFFRE_EMPLOI,OFFRE_005847_ac121cad193a,0.99999964,-0.6509966595788551,0.01759717185209422
CANDIDAT,PPBZV2512030053780,1.0,0.08162842542546142,0.2862531446705615
CANDIDAT,PPBZV2503170023055,0.99999994,0.05466557780739966,0.30177596979704246
COMPETENCE,http://data.europa.eu/esco/skill/49708c50-fa54-4384-be24-4ac1ff8dbf64,1.0000005,-0.20302277426560295,-0.329296118605797
CANDIDAT,PPBZV2506080031539,1.0000001,-0.19664892019377714,0.0581165886139119
CANDIDAT,PPPNR2504290026946,0.99999994,0.11648265608679016,-0.16093870676269803
OFFRE_EMPLOI,OFFRE_002572_d274df3b8b2b,1.0000004,-0.1979519991468463,0.050356779206993114
CANDIDAT,PPPNR2509030040759,0.9999994,0.2050933142710256,0.4844153798710473
METIER,http://data.europa.eu/esco/occupation/6a6ce738-b049-4521-b402-8e1f346c7eca,0.99999946,-0.03507495909778919,-0.23805258855838662
CANDIDAT,PPBZV2502280021512,0.9999998,0.029093813385291534,-0.05315569629155747
CANDIDAT,PPPNR2502100019834,1.0000007,0.36453082706129,-0.05361600809441295
METIER,http://data.europa.eu/esco/occupation/939e05ea-2589-4e3c-a501-eea2bdd6864a,0.99999994,0.0012059776134233301,-0.26679781543778863
COMPETENCE,http://data.europa.eu/esco/skill/baf5e4a3-14ca-42ad-a784-c60c85552cbe,0.99999964,-0.17500052353935006,-0.09700682922376025
COMPETENCE,http://data.europa.eu/esco/skill/c8ac1986-38fa-43b2-89dc-50a4beeb420e,1.0000001,-0.08455313302149131,-0.1138511943902303
COMPETENCE,http://data.europa.eu/esco/skill/5ef6d0cf-1ce3-487e-97e6-90670353d030,1.0000001,-0.12464250593373533,-0.36277098405491875
CANDIDAT,PPBOU2512180056171,1.0000002,0.17875564936613195,-0.017360051837705445
CANDIDAT,PPBZV2509040041068,1.0,0.0174555015855583,0.2030526104183843
CANDIDAT,PPPNR2508280040054,0.9999997,0.44828682040528556,-0.29978163355730664
CANDIDAT,PPPNR2509190043957,0.99999994,0.04551401290263537,0.17023745737087861
CANDIDAT,PPPNR2512040053916,1.0,-0.0040307389437589285,0.6173279894247475
OFFRE_EMPLOI,OFFRE_007026_c63c520ae038,0.9999999,-0.5988706589430176,-0.001503122454778377
CANDIDAT,PPPNR2510100047282,1.0000001,-0.06455941040941521,0.3957581731610742
CANDIDAT,PPPNR2506130032058,1.0000001,0.08227341478418759,0.19546428673459673
CANDIDAT,PPBZV2505260029754,1.0,0.17273386064490945,-0.12545700347232114
CANDIDAT,PPPNR2507230036303,1.0,-0.011049232755535736,0.016573031532360543
COMPETENCE,http://data.europa.eu/esco/skill/60c78287-22eb-4103-9c8c-28deaa460da0,1.0000001,-0.13729249297093765,-0.21737708752461804
COMPETENCE,http://data.europa.eu/esco/skill/9c800252-56ca-423c-8c64-95d47dfa1404,1.0000002,-0.05035249139414162,-0.23158264385730942
CANDIDAT,PPAUT2506030030885,1.0,0.2517739264171879,0.10537533248447384
CANDIDAT,PPBZV2510220048463,1.0000002,0.19573576633897855,0.4435869353985264
OFFRE_EMPLOI,OFFRE_004264_3f672a259d6a,0.99999994,-0.3196150381399122,0.371849133313433
CANDIDAT,PPBZV2501060016090,0.99999964,0.21197770053500029,0.4913115647340314
COMPETENCE,http://data.europa.eu/esco/skill/88b406d0-72e2-4087-be19-d5992d259473,0.9999999,-0.25107260836015005,0.00024372841705249643
COMPETENCE,http://data.europa.eu/esco/skill/6446c74f-17df-422b-8feb-a1c88fdc5e4c,1.0,-0.012447276022770773,-0.0654318065803131
COMPETENCE,http://data.europa.eu/esco/skill/56c88504-f6fe-4929-979d-9a47e5f17443,1.0000004,-0.1875944122678719,-0.20786870612403416
OFFRE_EMPLOI,OFFRE_004467_2f17239a7407,1.0,-0.297947143964126,0.08368187012057439
OFFRE_EMPLOI,OFFRE_003499_536539665852,0.99999994,-0.6545897983240401,-0.026914825245709886
COMPETENCE,http://data.europa.eu/esco/skill/9d85451a-1485-4c24-a56a-0ca08705d072,0.99999994,-0.21406891136028608,-0.15240720312122064
CANDIDAT,PPPNR2509080041451,0.9999996,0.30466687044454166,-0.2433400763472419
CANDIDAT,PPBZV2511140051326,1.0000005,0.11800236402751424,0.17116305305887045
COMPETENCE,http://data.europa.eu/esco/skill/ed0acb70-1077-4005-a611-fdc4f6942ef5,0.99999994,-0.203578259025722,0.03817949904019102
CANDIDAT,PPBOU2507080034759,0.99999964,0.16292614324363403,-0.09986377317766952
CANDIDAT,PPBZV2512250056793,0.99999994,0.3162270992279812,-0.12904107583845278
COMPETENCE,http://data.europa.eu/esco/skill/5b71cb01-0f37-47e0-a617-abcf08c8aa64,0.9999997,-0.2972898574823753,-0.05427682004786536
CANDIDAT,PPBZV2511240052344,1.0000004,0.18845393591309811,0.6348027726348854
CANDIDAT,PPBZV2510170047998,1.0000002,-0.013480226995816767,0.028296110487691317
CANDIDAT,PPBZV2512220056531,1.0000001,0.412236047485721,-0.35204321176133807
OFFRE_EMPLOI,OFFRE_000009_1da3f00aa522,0.9999997,-0.3291956580517325,0.1952051048669327
OFFRE_EMPLOI,OFFRE_004996_8d37ca98d437,0.99999994,-0.4801403050790902,-0.032479310939507976
COMPETENCE,http://data.europa.eu/esco/skill/1bbb69ce-0751-467f-a619-dcc62b467e2b,1.0000001,0.029272147477142407,-0.21740326311156505
CANDIDAT,PPPNR2511250052604,0.9999998,0.17027492410959336,0.09715628174894488
CANDIDAT,PPBZV2507300037164,1.0000002,0.1381099607871679,-0.16139598777129496
CANDIDAT,PPPNR2505280030081,1.0000001,0.46275290480638115,-0.38769242465312603
CANDIDAT,PPBZV2510220048596,0.9999997,0.0769213401133234,0.2509512006486415
COMPETENCE,http://data.europa.eu/esco/skill/26792722-91b8-48ae-8138-21c3299aa9fd,0.99999964,-0.09319771977896725,-0.25719781850837514
CANDIDAT,PPPNR2501300018989,0.99999994,0.18775536070710616,-0.09598398075782302
OFFRE_EMPLOI,OFFRE_011572_49e30063391c,1.0,-0.13405982330495594,-0.27499915608915515
COMPETENCE,http://data.europa.eu/esco/skill/0f16809e-a1a4-46a4-ae8e-058f5d0d358a,1.0000001,-0.05945931915831593,-0.455176778623512
CANDIDAT,PPPNR2506230033021,1.0000006,0.34583745258122295,-0.30193885899076484
CANDIDAT,PPBZV2508010037385,1.0,0.16047212990403972,0.024635816531895192
COMPETENCE,http://data.europa.eu/esco/skill/9244ef58-632a-4755-bb27-5336e325633a,1.0,-0.14190955654594764,-0.19399222035143548
COMPETENCE,http://data.europa.eu/esco/skill/c67ddacb-7d9f-4403-9793-741c7615ad04,0.99999946,0.0521863274367031,-0.3771327861669584
COMPETENCE,http://data.europa.eu/esco/skill/8451e715-da80-49ca-a292-ef78959dc276,0.9999997,0.002486887161653785,-0.22927586466315417
CANDIDAT,PPBZV2506030030842,1.0000001,0.21518535207591444,0.06946073301651541
CANDIDAT,PPBZV2509150042931,0.9999994,0.18320304673905757,0.21444974680844436
COMPETENCE,http://data.europa.eu/esco/skill/435f167a-bb04-4bed-9167-94712ce01020,0.9999995,-0.1762309691892508,-0.22697588141014974
COMPETENCE,http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,1.0000004,-0.25433726176739574,-0.13374729943010583
CANDIDAT,PPPNR2506230033036,1.0000004,0.46954354357880723,-0.33118023271891556
OFFRE_EMPLOI,OFFRE_006702_222f1c80ebe0,0.9999999,-0.5988706589430176,-0.001503122454778377
CANDIDAT,PPBOU2507090034842,1.0,0.17273386064490945,-0.12545700347232114
OFFRE_EMPLOI,OFFRE_005877_613da81b4f87,0.99999905,-0.47252701923369583,-0.07834397823284879
OFFRE_EMPLOI,OFFRE_002427_577791b2db2e,0.99999934,-0.35863625624532697,0.29614364587945047
CANDIDAT,PPPNR2505090027801,1.0,0.046575150465688255,0.3793429176422338
CANDIDAT,PPPNR2505120027956,1.0000005,0.014184370307187683,-0.15764372798102874
COMPETENCE,http://data.europa.eu/esco/skill/19bf4fdc-c0aa-40c5-b531-35ed408067a8,1.0000001,-0.22623221725629364,-0.18993062043900175
COMPETENCE,http://data.europa.eu/esco/skill/1eb02aeb-5fa4-48b1-9d0b-4aab58d4131c,1.0000005,-0.25832946471982066,-0.2801891672659745
CANDIDAT,PPBZV2507280036787,0.9999997,0.11881794532660693,-0.05937194737272461
OFFRE_EMPLOI,OFFRE_009279_5510210940c0,0.9999999,-0.4139114633480285,0.021724302120798195
COMPETENCE,http://data.europa.eu/esco/skill/20697183-d42a-45fc-b8ad-03e49bdb7d9e,1.0000004,-0.19024238681632083,-0.06799427592446708
CANDIDAT,PPBZV2511060050418,1.0000001,0.19506202168458794,0.6589673970369883
CANDIDAT,PPPNR2507100034974,1.0000001,0.3086306344411372,0.12094156647615935
CANDIDAT,PPBZV2503120022678,0.9999996,0.019639247168845648,0.07773621024088018
CANDIDAT,PPPNR2507110035159,1.0000001,0.07850395604008249,0.294256701370356
CANDIDAT,PPBZV2507300037197,0.99999976,0.1931917729268693,-0.08715478606563858
COMPETENCE,http://data.europa.eu/esco/skill/a9640376-8d72-4a70-a4a3-7a18e2e8f3c0,1.0000001,-0.18103241808487702,0.13782296338892783
CANDIDAT,PPBZV2507250036691,0.9999998,0.2103200657362178,0.1598455842374159
CANDIDAT,PPPNR2509160043257,1.0000001,0.11064797133512824,0.21017483151713556
OFFRE_EMPLOI,OFFRE_008127_ebad833116f9,0.9999998,-0.6474762858989042,-0.047662591418198695
CANDIDAT,PPBZV2508260039755,1.0000001,0.39599096608125683,-0.31819148667716257
OFFRE_EMPLOI,OFFRE_003257_78f15ee114cf,0.99999976,-0.643028167189312,-0.08990762677370279
CANDIDAT,PPPNR2501290018749,0.99999994,0.12066297361648956,0.3728259231976147
CANDIDAT,PPBZV2508010037452,0.9999998,0.07842406784079643,0.6075809323303809
COMPETENCE,http://data.europa.eu/esco/skill/5760a84e-c9a0-4c36-9bee-46a8cf1a036d,0.9999999,-0.255663099783763,-0.06652880041417024
CANDIDAT,PPPNR2505050027370,1.0000002,0.45687714401317847,-0.42888422520561476
CANDIDAT,PPPNR2501140017022,1.0000004,0.08120004088651725,0.261471277769736
OFFRE_EMPLOI,OFFRE_006764_59044206dee4,0.9999998,-0.5758809016002215,-0.08903757205501345
COMPETENCE,http://data.europa.eu/esco/skill/032a4ab8-1034-4541-8037-b2cdcc7fd19a,1.0000002,-0.2892644868182813,-0.1508851140635148
COMPETENCE,http://data.europa.eu/esco/skill/87fc2c31-cbd9-4d7a-a8d7-02981571d66c,1.0000001,-0.12230545631478149,-0.3406175234307252
CANDIDAT,PPBZV2508140038721,0.99999976,0.04573437297120547,0.2962086175085461
COMPETENCE,http://data.europa.eu/esco/skill/e9030465-13c5-46d2-bdae-c2c1a9dbec86,1.0000004,-0.18333190404784835,0.0570306742019727
CANDIDAT,PPLEK2508210039463,1.0,0.18012780460691755,-0.04679326217560439
METIER,http://data.europa.eu/esco/occupation/e4f33b45-ee95-48b5-b2f8-e397aa14ed41,1.0000001,-0.02022311245269119,-0.2862167746407201
METIER,http://data.europa.eu/esco/occupation/8d765d88-c8d6-406e-8dfe-e37c5aa89be6,0.9999998,-0.1016235337847051,-0.24046850570320655
CANDIDAT,PPBZV2507140035467,0.99999976,0.04573437297120547,0.2962086175085461
CANDIDAT,PPBOU2507180035902,0.9999999,0.40194401842776073,0.03386554620439691
CANDIDAT,PPBOU2512110054883,1.0000004,0.061781254282769656,0.06866567350270816
CANDIDAT,PPBOU2507030034282,1.0,0.17273386064490945,-0.12545700347232114
CANDIDAT,PPPNR2512220056492,0.9999999,0.489193754768452,-0.018297595514150843
COMPETENCE,http://data.europa.eu/esco/skill/ee9aaba9-cf60-41f3-bde2-62ced9c16243,1.0,-0.0009572735135846115,-0.2765026957832032
OFFRE_EMPLOI,OFFRE_008588_64a90e60a36f,1.0,-0.2549712621423673,-0.09658621299420116
CANDIDAT,PPBZV2508170038825,0.99999994,0.22851372137368658,-0.07012777685025158
OFFRE_EMPLOI,OFFRE_003819_10a5195d10f7,0.99999994,-0.519325604656349,-0.12387020319989679
CANDIDAT,PPBZV2506020030608,0.99999994,0.07251928289774975,0.19391057402181378
CANDIDAT,PPPNR2510250048960,1.0000004,0.08505432309024147,0.03206830601747473
METIER,http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,1.0,-0.04584368853145283,-0.10912201961343972
COMPETENCE,http://data.europa.eu/esco/skill/1299a59c-8b90-4838-8bef-0065cdfc8bdf,1.0000001,-0.21898192786546686,-0.13922365643224477
COMPETENCE,http://data.europa.eu/esco/skill/e08d5950-f694-450e-90ae-088001dad5e9,1.0000001,-0.21914333887889217,-0.19014039423902687
CANDIDAT,PPPNR2508130038485,1.0000004,0.30025743722272413,-0.24435053193519884
CANDIDAT,PPPNR2511260052750,0.99999976,0.14495867135465507,-0.15083106529559487
CANDIDAT,PPPNR2504110025481,1.0000004,0.3613608266155892,-0.18415865076522822
OFFRE_EMPLOI,OFFRE_005789_231c4ca20cd9,1.0000006,-0.6947995506002757,0.160374355998977
CANDIDAT,PPPNR2510310049704,1.0000002,0.1337390073435259,-0.04441329792080086
OFFRE_EMPLOI,OFFRE_012323_984b75619824,0.9999997,-0.2650115284353937,-0.05777063414212789
CANDIDAT,PPPNR2503030021758,0.9999997,0.44828682040528556,-0.29978163355730664
COMPETENCE,http://data.europa.eu/esco/skill/ddfe79e2-c2e3-4ba7-9bdf-3820b4f75b54,1.0000007,-0.2246444750974691,-0.28620746465615343
CANDIDAT,PPBZV2501300018903,1.0,0.21104807808508896,-0.02930483488793947
CANDIDAT,PPBZV2501280018684,1.0000004,0.06202885479297457,0.28716604454158157
CANDIDAT,PPPNR2508200039334,1.0000002,0.19454718269506685,-0.030997398768583043
CANDIDAT,PPPNR2512020053543,1.0000001,0.4502176024730083,-0.16856408288056882
CANDIDAT,PPPNR2511100050745,0.9999998,0.3837007562958519,-0.1716480384207593
CANDIDAT,PPPNR2502240021136,0.9999993,0.0665768234140931,-0.046560296346562544
CANDIDAT,PPBZV2503100022358,0.9999998,-0.05391272859728882,0.30824427865174603
CANDIDAT,PPBOU2512180056092,1.0000004,0.3580498374885159,-0.04025200599505458
CANDIDAT,PPNIA2512150055466,1.0,0.22036018889769754,-0.02631430324424692
CANDIDAT,PPBZV2510040046427,1.0000002,0.1039671081262193,0.46231766993112433
COMPETENCE,http://data.europa.eu/esco/skill/dd25bf40-00c8-4c07-8f77-fbb4ca31d4b8,0.99999976,-0.1515139094229478,-0.26519932248175127
COMPETENCE,http://data.europa.eu/esco/skill/754de174-292f-4ddc-ae08-24b8fb8cff2e,0.9999999,-0.12130360368515931,-0.21556172177205968
CANDIDAT,PPPNR2506260033482,0.9999996,0.23495048582906386,-0.2234022171574933
CANDIDAT,PPBZV2505220029485,1.0000001,-0.16123144908165246,0.2601047111520477
OFFRE_EMPLOI,OFFRE_002709_13d3c98ef82e,0.9999998,-0.3659749805020719,0.018206201734522264
OFFRE_EMPLOI,OFFRE_013372_104fc07d9deb,1.0000001,-0.3177721960479236,-0.02906309504123342
CANDIDAT,PPPNR2504300027155,1.0000004,0.11800255401610985,0.1711628246564499
COMPETENCE,http://data.europa.eu/esco/skill/d283f0ad-aff5-4d08-9098-81151ec6c511,1.0000001,-0.10586969436277538,-0.24082834758834876
CANDIDAT,PPBZV2510030046286,0.9999998,-0.02119731033984278,-0.004272479929697261
COMPETENCE,http://data.europa.eu/esco/skill/dcdca4d4-f1a1-444c-ba47-c821f29eced9,0.99999994,-0.13425778112709788,-0.3736044457841923
CANDIDAT,PPBZV2505270029902,1.0000004,0.19460402128281803,0.6271350902939051
CANDIDAT,PPBZV2509050041196,0.9999998,-0.04100973330493275,0.07518554888921655
CANDIDAT,PPPNR2509020040662,1.0000002,0.4297591317868815,-0.14197835413070337
OFFRE_EMPLOI,OFFRE_004889_40f422b9f478,1.0000005,-0.45528457977573594,0.25621845167079926
COMPETENCE,http://data.europa.eu/esco/skill/85ab0f6b-1404-4f82-90ee-c6aac0c1ef10,1.0000007,-0.15131411760976993,-0.1802771979097234
OFFRE_EMPLOI,OFFRE_003954_456282584af3,0.99999976,-0.33972240902604894,-0.1869697106901828
OFFRE_EMPLOI,OFFRE_000790_e1801e3d961a,0.9999999,-0.39191035252158446,-0.17413843734072995
OFFRE_EMPLOI,OFFRE_000372_05cfe1e63c2b,1.0000006,-0.39414165870289813,-0.1800167448817799
OFFRE_EMPLOI,OFFRE_006271_aefd38a2217d,0.9999996,-0.5106058761855045,0.0522168825980016
CANDIDAT,PPBZV2505030027244,1.0,0.32854170861534726,-0.2744222349393193
CANDIDAT,PPBZV2512010053337,0.9999998,0.17161735179625595,-0.0413117223475859
OFFRE_EMPLOI,OFFRE_007384_174f8cbca592,0.99999976,-0.33972240902604894,-0.1869697106901828
COMPETENCE,http://data.europa.eu/esco/skill/2b76cbbf-eddc-4a12-a120-f4ea370820a5,1.0000001,-0.1236836409593236,-0.09168420813888227
OFFRE_EMPLOI,OFFRE_013784_d6e9f726c8ff,1.0000002,-0.44094301634145394,-0.06344507462867596
COMPETENCE,http://data.europa.eu/esco/skill/2d28964f-0a2d-4aa2-bc2d-c73f7a4442d6,0.99999976,-0.24774561554130137,-0.18633565650762804
OFFRE_EMPLOI,OFFRE_007063_3f6330ebef31,1.0000005,-0.6367369640085487,-0.02916098026147448
CANDIDAT,PPPLA2511030049862,0.99999934,0.19821305817113472,-0.06998292641140429
CANDIDAT,PPBZV2501270018573,1.0000001,-0.014093041472907158,0.530030898704712
OFFRE_EMPLOI,OFFRE_010572_55bd36798a16,1.0000007,-0.3473614988416054,-0.24377726020142496
CANDIDAT,PPPNR2503250023877,1.0,-0.004258774030287622,0.24865359932896436
CANDIDAT,PPBZV2509020040700,1.0000002,0.02201803428416395,0.480337928098812
CANDIDAT,PPBZV2507280036754,1.0000004,-0.0877594539292116,0.5255682636265191
CANDIDAT,PPPNR2509240044695,1.0000002,0.45687714401317847,-0.42888422520561476
CANDIDAT,PPPNR2505070027604,0.99999994,0.23567551021501423,-0.027448457667065898
CANDIDAT,PPBZV2502240021170,0.9999996,0.2323237843313121,0.16770778852404025
CANDIDAT,PPPNR2506110031753,1.0000001,0.46275290480638115,-0.38769242465312603
METIER,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,1.0000005,-0.2729970767613696,-0.18563003694376146
CANDIDAT,PPBOU2510160047894,1.0000005,0.16973229102066573,0.4696308048678866
CANDIDAT,PPBZV2501030015705,1.0000001,-0.09601754844530398,0.3252875160342955
CANDIDAT,PPPNR2509230044409,1.0,-0.05306599810019972,0.13934767754564398
CANDIDAT,PPBZV2506180032664,1.0000006,0.10855723628633411,0.18778938886884622
COMPETENCE,http://data.europa.eu/esco/skill/b9b572bf-5e50-4588-8aa0-a42a49332467,0.99999994,-0.27148747248297694,-0.106076898136925
OFFRE_EMPLOI,OFFRE_002932_92c18f0a9240,0.9999999,-0.5621661158494895,0.02992288565865263
COMPETENCE,http://data.europa.eu/esco/skill/113de748-7d31-4cc7-b7c8-e34cad08a225,0.9999999,-0.1488235012901983,-0.3523947910470811
COMPETENCE,http://data.europa.eu/esco/skill/3586cb90-3fff-48ae-847b-e28a6680a87a,1.0000001,-0.2515033245591411,0.10059940004647554
CANDIDAT,PPPNR2512190056328,1.0000001,0.3294019952673156,-0.22767127792445394
CANDIDAT,PPBZV2505120027954,0.99999946,0.061985788343158064,0.013557444439238507
CANDIDAT,PPBZV2508110038305,1.0000001,0.1146916480411433,0.169985999676722
METIER,http://data.europa.eu/esco/occupation/55076d82-52a7-47eb-b882-f12322c42ecd,0.9999997,-0.06757302482132858,-0.127839146304616
CANDIDAT,PPPNR2501100016657,0.99999946,0.4309193989834115,-0.400118402431468
COMPETENCE,http://data.europa.eu/esco/skill/28123a65-be06-4466-b117-e2ff289899f8,1.0000004,-0.19265627057110446,-0.3493702820664315
CANDIDAT,PPBZV2512030053651,0.9999998,-0.015491035001873425,0.2141138816566559
CANDIDAT,PPBZV2509180043768,1.000001,0.08089122016592677,0.3132482883754214
COMPETENCE,http://data.europa.eu/esco/skill/e3211ab2-18b5-49b4-90de-d395f3be2378,0.9999995,-0.362583062939449,-0.19224972835983134
CANDIDAT,PPKOU2507080034750,0.9999996,0.15322516698740737,-0.09801894827279957
CANDIDAT,PPPNR2508180038914,1.0000006,0.13983125092832804,0.04925163493334019
CANDIDAT,PPBOU2507300037140,0.9999998,0.24481515537109014,-0.19217492131554073
CANDIDAT,PPPNR2504040024979,1.0,0.17204110711451523,0.08161250008619038
CANDIDAT,PPPNR2506050031145,1.0000001,0.09629808915660615,-0.045458261080642486
CANDIDAT,PPBZV2507240036486,1.0000005,0.12642065383647666,0.09698663397980944
OFFRE_EMPLOI,OFFRE_005553_aac4f855c5d8,0.9999999,-0.5706761360818307,-0.047057568975301625
CANDIDAT,PPPNR2511240052490,0.9999992,0.08526303661946327,-0.07144551519756884
CANDIDAT,PPBZV2508270039878,1.0000002,-0.12135354755423995,0.2552614439804305
METIER,http://data.europa.eu/esco/occupation/4cc98057-8ed5-4b45-855b-7a67bc2e5bae,1.0000005,-0.189483782863658,-0.13305223674114738
COMPETENCE,http://data.europa.eu/esco/skill/de5c97d3-ad28-49e8-bc97-fa5c7521d6f2,0.9999998,-0.175691275983633,-0.2707461296081727
CANDIDAT,PPBZV2508180039031,1.0000001,0.3079693980208959,0.23375856890735186
OFFRE_EMPLOI,OFFRE_002603_ca7e202d27f1,1.0000004,-0.21558990864767394,-0.16226871445557053
CANDIDAT,PPBZV2501100016579,0.9999995,0.16824547285574612,-0.1367811001564747
CANDIDAT,PPLIK2511160051489,0.9999995,0.16824547285574612,-0.1367811001564747
OFFRE_EMPLOI,OFFRE_011680_cbf93fa98887,1.0000001,-0.20377031771259627,-0.17853628443466604
CANDIDAT,PPBZV2512250056791,0.9999998,-0.03684311871927411,0.22103761099015598
CANDIDAT,PPBZV2504290026966,0.99999994,0.2830831360412978,-0.052645565188153436
CANDIDAT,PPPNR2503050021956,0.9999997,0.25340647410598,-0.11573558422251724
COMPETENCE,http://data.europa.eu/esco/skill/24c39caf-6f4d-4fa1-bd54-2eb917c0dfde,0.99999976,-0.11497971474452809,-0.1909729768718538
METIER,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,1.0000004,-0.1358600483709264,-0.02310445550669161
COMPETENCE,http://data.europa.eu/esco/skill/6542601c-92ee-4a03-abd9-fde0635727a2,0.9999998,0.04219710206219542,-0.27833769988033785
CANDIDAT,PPPNR2504300027116,0.9999998,0.1370974708863283,-0.03144205702737534
COMPETENCE,http://data.europa.eu/esco/skill/31f01be9-7bbf-4afb-a647-bcd4931cfc8b,1.0,-0.05579026792525753,-0.3321777923549746
CANDIDAT,PPPNR2506030030803,0.99999994,0.39624859324325173,-0.000611550455151621
CANDIDAT,PPBZV2502160020442,1.0000001,0.08460155394610724,0.16231238078296678
CANDIDAT,PPPARIS2510010045917,1.0000002,0.1039671081262193,0.46231766993112433
